batchnumber,orderdate,orderid,productcode,productname,quantity,productprice,productweight,pulldate,dummyfield
"1335","20090218","3983","C118-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3983","C182-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3983","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3983","C122-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3984","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3984","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3984","C127-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1335","20090218","3984","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3985","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090218","3985","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1335","20090219","3986","C123-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1336","20090219","3987","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3987","C131-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C109-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C111-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C116-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C117-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C118-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C122-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C123-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C124-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C129-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C131-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C136-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C137-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C139-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090219","3988","C170-8oz","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1336","20090220","3989","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1336","20090220","3989","C136-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090220","3990","C122-5LB","No Product Name","6","47.45","5","4/14/2009 7:16:44 AM","x"
"1337","20090221","3991","C160-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3991","C179-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3992","C123-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3992","C109-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3992","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3993","C124-1LB","No Product Name","5","10.45","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3994","C137-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1337","20090221","3994","C152-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1337","20090221","3994","C179-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1337","20090221","3995","C182-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3995","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3995","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3995","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090221","3996","C151-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1337","20090221","3996","C109-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1337","20090222","3997","C116-5LB","No Product Name","1","47.95","5","4/14/2009 7:16:44 AM","x"
"1337","20090222","3998","C151-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1337","20090222","3999","C166-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1337","20090222","4000","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1337","20090222","4000","C157-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090223","4001","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1337","20090223","4001","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090223","4002","C118-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1337","20090223","4002","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1338","20090223","4003","C150-5LB","No Product Name","2","49.95","5","4/14/2009 7:16:44 AM","x"
"1338","20090223","4005","C155-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1338","20090223","4005","C152-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1338","20090223","4006","C118-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1338","20090223","4006","C129-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1338","20090223","4006","C139-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1338","20090223","4007","C118-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1339","20090224","4008","C136-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1339","20090224","4009","C166-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1339","20090224","4009","C170-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1339","20090224","4010","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1339","20090224","4010","C123-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1339","20090224","4011","C151-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1339","20090224","4013","C131-5LB","No Product Name","1","47.45","5","4/14/2009 7:16:44 AM","x"
"1339","20090224","4015","C157-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1339","20090224","4015","C156-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1339","20090225","4016","C162-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1339","20090225","4017","C122-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1339","20090225","4017","C129-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1339","20090225","4017","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1339","20090225","4018","C131-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1339","20090225","4018","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1340","20090225","4020","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1340","20090225","4020","C170-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1340","20090225","4022","C166-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1340","20090225","4023","C150-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1340","20090226","4024","C152-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1341","20090226","4025","C150-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1341","20090226","4026","C111-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1341","20090226","4027","C116-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1341","20090226","4027","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1342","20090226","4030","C118-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1342","20090226","4031","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1342","20090226","4032","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1342","20090226","4033","C154-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1342","20090226","4033","C157-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1342","20090226","4034","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1342","20090226","4034","C118-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1342","20090226","4034","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1342","20090226","4035","C136-2LB","No Product Name","2","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090227","4037","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090228","4038","C165-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1345","20090228","4038","C166-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1345","20090228","4038","C111-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090228","4038","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4039","C156-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4039","C127-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4040","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4040","C172-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4040","C152-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4040","C179-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4041","C182-2LB","No Product Name","2","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090228","4042","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4042","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090228","4043","C127-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090228","4044","C166-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090301","4045","C123-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090301","4045","C170-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4046","C155-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1345","20090301","4048","C155-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4049","C157-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090301","4049","C131-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4050","C116-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4050","C109-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4050","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4050","C127-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4051","C125-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1345","20090301","4052","C139-2LB","No Product Name","3","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090301","4053","C109-5LB","No Product Name","1","47.45","5","4/14/2009 7:16:44 AM","x"
"1345","20090301","4055","C156-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4055","C155-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4056","C129-1LB","No Product Name","2","10.45","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4057","C172-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1345","20090301","4058","C118-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1345","20090301","4058","C125-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1345","20090301","4059","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1345","20090301","4059","C131-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1345","20090302","4060","C127-5LB","No Product Name","0","49.95","5","4/14/2009 7:16:44 AM","x"
"1345","20090302","4061","C155-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090302","4061","C170-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090302","4061","C170-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1345","20090302","4062","C127-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1345","20090302","4062","C153-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1346","20090302","4063","C136-1LB","No Product Name","12","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4065","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4065","C171-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1348","20090303","4066","C165-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1348","20090303","4066","C166-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1348","20090303","4067","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4067","C165-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4067","C171-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4068","C139-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4069","C127-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4069","C125-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1348","20090303","4070","C171-1LB","No Product Name","3","11.25","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4070","C152-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4070","C182-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4070","C150-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1348","20090303","4070","C170-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1349","20090303","4071","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1349","20090303","4071","C150-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1349","20090304","4072","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1349","20090304","4073","C122-5LB","No Product Name","1","47.45","5","4/14/2009 7:16:44 AM","x"
"1349","20090304","4074","C157-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1349","20090304","4074","C153-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1350","20090304","4075","C137-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1350","20090304","4076","C124-1LB","No Product Name","8","10.45","1","4/14/2009 7:16:44 AM","x"
"1350","20090304","4076","C124-1LB","No Product Name","2","10.45","1","4/14/2009 7:16:44 AM","x"
"1350","20090304","4078","C137-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1350","20090304","4078","C171-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1350","20090304","4079","C123-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1350","20090304","4079","C170-1LB","No Product Name","2","11.25","1","4/14/2009 7:16:44 AM","x"
"1350","20090304","4080","C111-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1350","20090304","4080","C171-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1350","20090304","4081","C124-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1350","20090304","4081","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1350","20090305","4082","C156-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1350","20090305","4082","C170-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4083","C171-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4083","C165-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4083","C166-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4085","C153-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1351","20090305","4085","C152-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4086","C152-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4086","C155-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1351","20090305","4086","C155-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1351","20090305","4086","C150-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090306","4087","C124-5LB","No Product Name","1","47.45","5","4/14/2009 7:16:44 AM","x"
"1352","20090307","4088","C118-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1352","20090307","4088","C125-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1352","20090307","4089","C129-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1352","20090307","4089","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1352","20090307","4090","C124-1LB","No Product Name","2","10.45","1","4/14/2009 7:16:44 AM","x"
"1352","20090307","4092","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090307","4092","C127-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090307","4093","C122-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4094","C157-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1352","20090308","4095","C109-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4095","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4096","C152-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4096","C153-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4096","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4097","C122-5LB","No Product Name","1","47.45","5","4/14/2009 7:16:44 AM","x"
"1352","20090308","4098","C123-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4099","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4099","C131-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1352","20090308","4101","C123-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1352","20090308","4101","C171-5LB","No Product Name","1","52.95","5","4/14/2009 7:16:44 AM","x"
"1352","20090308","4102","C159-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1352","20090309","4103","C118-2LB","No Product Name","3","20.95","2","4/14/2009 7:16:44 AM","x"
"1352","20090309","4104","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1352","20090309","4104","C137-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4105","C171-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4105","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4105","C124-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4106","C170-1LB","No Product Name","2","11.25","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4107","C165-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1354","20090309","4109","C155-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1354","20090309","4109","C170-1LB","No Product Name","1","11.25","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4110","C182-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4110","C127-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4110","C157-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4110","C154-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1354","20090309","4111","C137-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1354","20090309","4112","C111-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1354","20090310","4113","C182-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1354","20090310","4114","C165-1LB","No Product Name","5","10.95","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4115","C159-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4115","C153-1LB","No Product Name","2","10.95","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4115","C129-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4115","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4118","C129-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1355","20090310","4119","C182-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1355","20090310","4120","C152-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1355","20090310","4120","C179-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1355","20090310","4121","C118-2LB","No Product Name","6","20.95","2","4/14/2009 7:16:44 AM","x"
"1355","20090310","4122","C139-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1355","20090310","4122","C153-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1355","20090310","4123","C155-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4123","C151-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1355","20090310","4124","C118-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1355","20090310","4124","C125-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1356","20090311","4126","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4126","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4127","C111-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4127","C122-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4128","C129-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4129","C153-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1356","20090311","4129","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4130","C152-5LB","No Product Name","1","49.95","5","4/14/2009 7:16:44 AM","x"
"1356","20090311","4131","C170-1LB","No Product Name","3","11.25","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4131","C118-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4131","C127-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4131","C125-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4132","C139-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1356","20090311","4132","C118-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1356","20090311","4132","C170-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1356","20090311","4132","C171-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1356","20090311","4133","C182-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4133","C123-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4133","C139-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4133","C111-1LB","No Product Name","1","10.45","1","4/14/2009 7:16:44 AM","x"
"1356","20090311","4133","C118-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1357","20090312","4141","C122-2LB","No Product Name","1","19.95","2","4/14/2009 7:16:44 AM","x"
"1359","20090312","4142","C151-1LB","No Product Name","1","10.95","1","4/14/2009 7:16:44 AM","x"
"1359","20090312","4142","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4142","C122-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4142","C137-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4143","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4143","C122-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4143","C137-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4144","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4144","C122-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4144","C137-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4145","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4145","C122-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4145","C137-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4134","C171-2LB","No Product Name","1","20.95","2","4/14/2009 7:16:44 AM","x"
"1359","20090312","4134","C111-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4134","C122-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
"1359","20090312","4134","C137-1LB","No Product Name","1","0","0","4/14/2009 7:16:44 AM","x"
