batchnumber,orderdate,orderid,productcode,productname,quantity,productprice,productweight,pulldate,dummyfield
1838,20100907,7880,C129-2LB,Peru Viennese Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1838,20100907,7881,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1838,20100907,7882,C125-5LB,Ethiopia Sidamo Full City Roast Coffee - 5 pound,2,49.95,5,9/27/2010 4:31,x
1838,20100907,7883,C116-2LB,Colombia Medium Roast Coffee - 2 pound,3,19.95,2,9/27/2010 4:31,x
1838,20100908,7885,C118-2LB,Ethiopia Yirgacheffe Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1839,20100908,7886,C136-2LB,Colombia French Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1839,20100908,7887,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100908,7887,C182-1LB,Mocha Java Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100908,7887,C170-1LB,House Blend Decaf Full City Roast Coffee - 1 pound,1,11.25,1,9/27/2010 4:31,x
1839,20100908,7888,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1839,20100908,7890,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,5,10.45,1,9/27/2010 4:31,x
1839,20100908,7890,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,5,10.45,1,9/27/2010 4:31,x
1839,20100908,7890,C170-1LB,House Blend Decaf Full City Roast Coffee - 1 pound,5,11.25,1,9/27/2010 4:31,x
1839,20100908,7891,C156-2LB,GA Organics Special Blend Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1839,20100908,7892,C179-5LB,Type A Espresso Blend French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1839,20100908,7892,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1839,20100908,7893,C144-5LB,Brazil Viennese Roast - 5 pound,1,49.95,5,9/27/2010 4:31,x
1839,20100908,7894,C139-1LB,East Timor French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100908,7894,C137-1LB,Bolivia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100908,7894,C131-1LB,Nicaragua French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100908,7895,C117-1LB,El Salvador Viennese Roast Coffee - 1 pound,1,23.4,1.8,9/27/2010 4:31,x
1839,20100908,7895,C129-2LB,Peru Viennese Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1839,20100908,7896,C122-2LB,Guatemala Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1839,20100908,7897,C125-2LB,Ethiopia Sidamo Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1839,20100908,7897,C118-2LB,Ethiopia Yirgacheffe Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1839,20100909,7898,C183-1LB,Sweet Auburn Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100909,7898,C150-1LB,Justice Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100909,7898,C154-1LB,Mondo Kawan Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100909,7898,C159-1LB,Maty's Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1839,20100909,7898,C162-1LB,Easygoing Espresso Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7899,C136-5LB,Colombia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1840,20100909,7900,C157-1LB,Georgia River Network Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7900,C152-1LB,Critical Mass Blend French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7901,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7901,C118-1LB,Ethiopia Yirgacheffe Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7902,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7902,C171-2LB,House Blend Decaf French Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1840,20100909,7903,C116-1LB,Colombia Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1840,20100909,7903,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1840,20100909,7904,C137-1LB,Bolivia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7904,C129-1LB,Peru Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1840,20100909,7905,C126-2LB,Uganda Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7906,C160-5LB,Original Espresso Blend Medium Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1840,20100909,7906,C126-2LB,Uganda Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7907,C118-5LB,Ethiopia Yirgacheffe Medium Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1840,20100909,7908,C116-1LB,Colombia Medium Roast Coffee - 1 pound,3,10.45,1,9/27/2010 4:31,x
1840,20100909,7908,C116-1LB,Colombia Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1840,20100909,7908,C136-1LB,Colombia French Roast Coffee - 1 pound,3,10.95,1,9/27/2010 4:31,x
1840,20100909,7908,C136-1LB,Colombia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7908,C166-1LB,Half Caff Blend French Roast Coffee - 1 pound,2,10.95,1,9/27/2010 4:31,x
1840,20100909,7908,C111-1LB,Nicaragua Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1840,20100909,7908,C111-1LB,Nicaragua Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1840,20100909,7909,C116-5LB,Colombia Medium Roast Coffee - 5 pound,1,47.95,5,9/27/2010 4:31,x
1840,20100909,7910,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7910,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1840,20100909,7911,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7911,C111-2LB,Nicaragua Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1840,20100909,7911,C122-2LB,Guatemala Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1840,20100909,7911,C124-2LB,Mexico Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1840,20100909,7911,C183-2LB,Sweet Auburn Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7911,C156-2LB,GA Organics Special Blend Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7912,C116-1LB,Colombia Medium Roast Coffee - 1 pound,2,10.45,1,9/27/2010 4:31,x
1840,20100909,7912,C124-1LB,Mexico Full City Roast Coffee - 1 pound,2,10.45,1,9/27/2010 4:31,x
1840,20100909,7912,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,2,10.45,1,9/27/2010 4:31,x
1840,20100909,7913,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7914,C153-5LB,Mad Poet Blend Viennese Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1840,20100909,7915,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7916,C136-5LB,Colombia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1840,20100909,7917,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7917,C155-2LB,BRAG Brew Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1840,20100909,7919,C124-1LB,Mexico Full City Roast Coffee - 1 pound,2,10.45,1,9/27/2010 4:31,x
1840,20100909,7919,C161-1LB,A Sign of Relief Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7920,C183-1LB,Sweet Auburn Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7920,C123-1LB,Sumatra Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100909,7920,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1840,20100910,7921,C139-2LB,East Timor French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100910,7922,C166-2LB,Half Caff Blend French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100910,7922,C152-2LB,Critical Mass Blend French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100910,7923,C136-2LB,Colombia French Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1841,20100910,7924,C136-5LB,Colombia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1841,20100910,7924,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100910,7925,C122-2LB,Guatemala Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1841,20100910,7925,C124-2LB,Mexico Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1841,20100910,7925,C129-2LB,Peru Viennese Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1841,20100910,7926,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1841,20100910,7927,C137-2LB,Bolivia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100910,7928,C139-1LB,East Timor French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1841,20100910,7929,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1841,20100910,7930,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1841,20100910,7930,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1841,20100910,7930,C139-1LB,East Timor French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1841,20100911,7931,C165-2LB,Half Caff Blend Full City Roast Coffee - 2 pound,3,20.95,2,9/27/2010 4:31,x
1841,20100911,7931,C170-2LB,House Blend Decaf Full City Roast Coffee - 2 pound,3,21.95,2,9/27/2010 4:31,x
1841,20100911,7932,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100911,7933,C123-2LB,Sumatra Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100911,7933,C170-2LB,House Blend Decaf Full City Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1841,20100911,7934,C139-2LB,East Timor French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100911,7935,C170-2LB,House Blend Decaf Full City Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1841,20100911,7935,C165-2LB,Half Caff Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100911,7936,C165-1LB,Half Caff Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1841,20100912,7937,C139-2LB,East Timor French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100912,7937,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1841,20100907,7873,C159-1LB,Maty's Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1841,20100907,7873,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7938,C151-1LB,Benevolent Blend Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7938,C161-1LB,A Sign of Relief Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7939,C151-1LB,Benevolent Blend Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7939,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7940,C123-1LB,Sumatra Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7940,C151-1LB,Benevolent Blend Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1842,20100913,7941,C166-2LB,Half Caff Blend French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1842,20100913,7941,C172-2LB,Decaf Espresso Blend Full City Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1843,20100914,7942,C150-2LB,Justice Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1843,20100914,7943,C136-5LB,Colombia French Roast Coffee - 5 pound,2,49.95,5,9/27/2010 4:31,x
1843,20100914,7943,C152-5LB,Critical Mass Blend French Roast Coffee - 5 pound,2,49.95,5,9/27/2010 4:31,x
1843,20100914,7943,C155-5LB,BRAG Brew Viennese Roast Coffee - 5 pound,2,49.95,5,9/27/2010 4:31,x
1843,20100914,7944,C118-5LB,Ethiopia Yirgacheffe Medium Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1843,20100914,7945,C123-1LB,Sumatra Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1843,20100914,7945,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1843,20100915,7946,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1843,20100915,7946,C118-2LB,Ethiopia Yirgacheffe Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1843,20100915,7947,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1843,20100915,7947,C117-1LB,El Salvador Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1843,20100915,7947,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1843,20100915,7948,C139-1LB,East Timor French Roast Coffee - 1 pound,2,10.95,1,9/27/2010 4:31,x
1843,20100915,7948,C136-1LB,Colombia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1843,20100915,7948,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1844,20100915,7950,C136-5LB,Colombia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1844,20100915,7950,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1844,20100915,7951,C116-5LB,Colombia Medium Roast Coffee - 5 pound,1,47.95,5,9/27/2010 4:31,x
1844,20100915,7951,C172-2LB,Decaf Espresso Blend Full City Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1844,20100915,7952,C172-1LB,Decaf Espresso Blend Full City Roast Coffee - 1 pound,1,11.25,1,9/27/2010 4:31,x
1844,20100915,7952,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1844,20100915,7953,C166-1LB,Half Caff Blend French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1844,20100915,7954,C118-1LB,Ethiopia Yirgacheffe Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1844,20100915,7955,C116-1LB,Colombia Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1844,20100915,7956,C131-2LB,Nicaragua French Roast Coffee - 2 pound,4,20.95,2,9/27/2010 4:31,x
1844,20100915,7956,C124-2LB,Mexico Full City Roast Coffee - 2 pound,2,19.95,2,9/27/2010 4:31,x
1844,20100916,7957,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1844,20100916,7957,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1845,20100916,7958,C152-2LB,Critical Mass Blend French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1845,20100916,7959,C152-1LB,Critical Mass Blend French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1845,20100916,7959,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1845,20100916,7959,C123-1LB,Sumatra Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1845,20100916,7959,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1845,20100916,7960,C124-5LB,Mexico Full City Roast Coffee - 5 pound,1,47.45,5,9/27/2010 4:31,x
1845,20100916,7960,C117-5LB,El Salvador Viennese Roast Coffee - 5 pound,1,47.45,5,9/27/2010 4:31,x
1846,20100916,7963,C122-2LB,Guatemala Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1846,20100916,7964,C122-2LB,Guatemala Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1846,20100916,7965,C151-2LB,Benevolent Blend Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1846,20100916,7965,C123-2LB,Sumatra Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1846,20100916,7965,C182-2LB,Mocha Java Blend Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1846,20100916,7967,C118-1LB,Ethiopia Yirgacheffe Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1846,20100916,7967,C123-1LB,Sumatra Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1846,20100916,7967,C129-1LB,Peru Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1846,20100916,7967,C153-1LB,Mad Poet Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100917,7969,C152-2LB,Critical Mass Blend French Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1850,20100918,7972,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7972,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7972,C155-1LB,BRAG Brew Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7973,C182-1LB,Mocha Java Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7973,C183-1LB,Sweet Auburn Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7973,C154-1LB,Mondo Kawan Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7973,C159-1LB,Maty's Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7974,C162-1LB,Easygoing Espresso Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100918,7974,C172-1LB,Decaf Espresso Blend Full City Roast Coffee - 1 pound,1,11.25,1,9/27/2010 4:31,x
1850,20100918,7975,C165-2LB,Half Caff Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1850,20100919,7977,C116-1LB,Colombia Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1850,20100919,7978,C116-5LB,Colombia Medium Roast Coffee - 5 pound,1,47.95,5,9/27/2010 4:31,x
1850,20100919,7979,C116-5LB,Colombia Medium Roast Coffee - 5 pound,1,47.95,5,9/27/2010 4:31,x
1850,20100919,7980,C165-2LB,Half Caff Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1850,20100919,7981,C136-1LB,Colombia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100919,7982,C156-1LB,GA Organics Special Blend Medium Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100919,7982,C159-1LB,Maty's Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100919,7983,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1850,20100919,7983,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100919,7983,C139-1LB,East Timor French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100919,7983,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1850,20100919,7983,C129-1LB,Peru Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1850,20100920,7984,C137-5LB,Bolivia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1850,20100920,7984,C172-2LB,Decaf Espresso Blend Full City Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1850,20100920,7985,C151-2LB,Benevolent Blend Medium Roast Coffee - 2 pound,2,20.95,2,9/27/2010 4:31,x
1851,20100920,7986,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1851,20100920,7986,C123-1LB,Sumatra Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1851,20100920,7986,C122-2LB,Guatemala Full City Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1851,20100920,7986,C129-1LB,Peru Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1851,20100920,7987,C111-5LB,Nicaragua Medium Roast Coffee - 5 pound,1,47.45,5,9/27/2010 4:31,x
1851,20100920,7988,C111-1LB,Nicaragua Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1851,20100920,7988,C122-1LB,Guatemala Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1851,20100920,7989,C116-2LB,Colombia Medium Roast Coffee - 2 pound,1,19.95,2,9/27/2010 4:31,x
1851,20100920,7989,C162-1LB,Easygoing Espresso Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1851,20100920,7991,C179-1LB,Type A Espresso Blend French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1851,20100921,7992,C171-1LB,House Blend Decaf French Roast Coffee - 1 pound,1,11.25,1,9/27/2010 4:31,x
1851,20100921,7992,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1852,20100921,7993,C152-5LB,Critical Mass Blend French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1852,20100921,7993,C153-5LB,Mad Poet Blend Viennese Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1852,20100921,7993,C126-5LB,Uganda Viennese Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1852,20100921,7995,C116-5LB,Colombia Medium Roast Coffee - 5 pound,1,47.95,5,9/27/2010 4:31,x
1852,20100921,7995,C171-5LB,House Blend Decaf French Roast Coffee - 5 pound,1,54.95,5,9/27/2010 4:31,x
1852,20100921,7997,C170-2LB,House Blend Decaf Full City Roast Coffee - 2 pound,2,21.95,2,9/27/2010 4:31,x
1852,20100921,7998,C139-1LB,East Timor French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1852,20100921,7998,C137-1LB,Bolivia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1852,20100921,7999,C150-2LB,Justice Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,7999,C155-2LB,BRAG Brew Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,8000,C183-1LB,Sweet Auburn Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1852,20100921,8000,C139-1LB,East Timor French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1852,20100921,8001,C118-2LB,Ethiopia Yirgacheffe Medium Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,8001,C126-2LB,Uganda Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,8001,C153-2LB,Mad Poet Blend Viennese Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,8002,C159-2LB,Maty's Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,8002,C179-1LB,Type A Espresso Blend French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1852,20100921,8002,C150-2LB,Justice Blend Full City Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1852,20100921,8002,C183-1LB,Sweet Auburn Blend Full City Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8003,C139-2LB,East Timor French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1853,20100922,8004,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8004,C137-1LB,Bolivia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8004,C116-1LB,Colombia Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1853,20100922,8005,C136-2LB,Colombia French Roast Coffee - 2 pound,1,20.95,2,9/27/2010 4:31,x
1853,20100922,8005,C171-2LB,House Blend Decaf French Roast Coffee - 2 pound,1,21.95,2,9/27/2010 4:31,x
1853,20100922,8006,C182-1LB,Mocha Java Blend Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8006,C136-5LB,Colombia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1853,20100922,8007,C136-5LB,Colombia French Roast Coffee - 5 pound,1,49.95,5,9/27/2010 4:31,x
1853,20100922,8008,C111-1LB,Nicaragua Medium Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1853,20100922,8008,C117-1LB,El Salvador Viennese Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
1853,20100922,8008,C137-1LB,Bolivia French Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8008,C144-1LB,Brazil Viennese Roast - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8008,C126-1LB,Uganda Viennese Roast Coffee - 1 pound,1,10.95,1,9/27/2010 4:31,x
1853,20100922,8009,C124-1LB,Mexico Full City Roast Coffee - 1 pound,1,10.45,1,9/27/2010 4:31,x
